product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,keywords
B008EG58V8,A3FD3BHIUYIFPD,3,neutral,i love a crunchy breakfast cereal and these oatmeal squares deliver a satifying crunch and a nifty cinnamon taste. the word oatmeal in the name suggested to me that this might be a healthy cereal. not so much. i found it to be too sweet abd check this out 210 calories per cup before you add milk. id use these in a trail mix but not for breakfast.,sweet and crunchy,0.0,2012-07-18,positive,0.61,"['healthy cereal', 'cereal oatmeal', 'crunchy breakfast', 'breakfast cereal', 'cereal sweet']"
B000LUC9DK,A2ZWU0ARYT6VA7,1,negative,bought this in sept. and did not pay to much attention to price at 16.83 3lb box and then saw them in the store for 7.99. boy did i feel like an idiot. do your comparison shopping and do not waste your money on 3rd party sellers.update.. food 4 less had this box for 6.49 good buy and the cookies were fresh this time ?,overpriced,0.79,2010-10-20,negative,0.6502,"['3lb box', 'food box', 'price 16', 'buy cookies', '83 3lb']"
B006BU77RW,A23247T6XFDFX2,5,positive,highquality grainfree dog food at a very reasonable price. my puppy still likes the junk food better but were slowily mixing in the taste of the wild and making the switch its so much better for her. her stools have improved as well.,taste of the wild dog food,0.0,2012-04-19,positive,0.9516,"['dog food', 'grainfree dog', 'food reasonable', 'price puppy', 'highquality grainfree']"
B0007R9L4M,AD6FO16DOFFRT,3,neutral,this is a great product but at a price that is ridiculous. costco was offering this product at 6.99 for a box of 4. that is 1.75 a packet. why is this vendor selling this same product at over twice the cost when they probably have half the overhead as costco. i love the product but refuse to buy at this price.,price on this product is ridiculously expensive!,0.75,2012-01-01,negative,0.8696,"['costco offering', 'ridiculous costco', 'product price', 'costco', 'overhead costco']"
B0041CIR62,A2MBLVMVDLHK1L,3,neutral,first off these are skinny skinny noodles more slender than normal wheat vermicelli and as such much more delicate. the bag they came in did nothing to keep them from shattering in shipping and every time i picked up the package i felt like i was breaking them more.definitely read the directions when you go to prepare them. they say to soak for one minute and then basically just heat them up in whatever dish youre making. they need pretty much zero cooking so would be great for making fast or onthego meals.but for dinners where you are home and happy to wait other rice noodles are better. these have a slightly dingy flavor probably from the fact that theyre made of brown rice and get soggy and pasty super fast. they ended up soaking up so much water that they tasted watery and made my asianinspired sauce taste bland. im used to cooking asian rice noodles since we try to eat glutenfree and while these arent the worst i have tried id prefer most brands over this one.ill give it three stars for the fact that if i were to make my own instant ramen to take somewhere this would def. be the brand id choose as they dont really need to cook like other brands do.,tastes vaguely of cardboard and the noodles went soggy fast,0.0,2012-04-18,negative,0.6582,"['rice noodles', 'noodles better', 'noodles', 'skinny noodles', 'noodles try']"
B006DR0HMU,A3M0WLFNL8T8OZ,5,positive,assuming of course that you buy it direct from tjs. paying shipping kind of kills the bargain. not bitter at all and the taste lingers and gives a satisfying experience. only dc i like better is endangered species panther.,best dark chocolate bargain,0.0,2012-06-15,positive,0.4936,"['paying shipping', 'bargain bitter', 'bitter taste', 'buy direct', 'direct tjs']"
B003VXFK44,AQMVY521YJDBE,2,negative,i really like the taste of this coffee! my only complaint is that the coffee grinds end up in my coffee. not a huge fan of that and even though i really like the taste of it i will not order again bummer!!,yummy coffee not a fan of coffee grinds though!!,0.0,2011-02-21,negative,0.5165,"['taste coffee', 'complaint coffee', 'coffee complaint', 'end coffee', 'coffee huge']"
B000MXHQTS,A1PHTV1N15D75A,5,positive,its hard to keep him off of these i have to literally hide the canister and control his intake lol,my baby loves this!!!,0.0,2012-09-26,negative,0.6411,"['hide canister', 'canister control', 'canister', 'control intake', 'intake lol']"
B001ECS6H2,A39BB7FX5O2QXR,5,positive,whats not to like? the top irish chocolatier and irish cream truffles! yum! my wife and i toured ireland last year and i wanted to give her some christmas gifts that would remind her of this very pleasant experience. fwiw if youre planning to go over be sure to visit derry and belfast as well as the republic. the irishamerican folk museum in ulster shouldnt be missed!,for the irish in ye!,0.0,2011-12-30,positive,0.9833,"['museum ulster', 'irish cream', 'derry belfast', 'visit derry', 'toured ireland']"
B002IEVJRY,A3LGT6UZL99IW1,5,positive,i really like the starbucks drink but hate carrying a glass bottle in my pack. these are a handy alternative. they taste almost identical to the coffee flavored frappuccino drink but in a handy can. definitely like this. the combination of taste and portability are a big plus. it cant be resealed unlike the starbucks glass bottle but i finish them off pretty quick anyway.,tastes just like my favorite starbucks bottled frappuccino,0.0,2012-06-08,positive,0.9093,"['starbucks glass', 'starbucks drink', 'unlike starbucks', 'frappuccino drink', 'flavored frappuccino']"
B001EO7GVC,AY1L1H0MUMAMC,2,negative,i bought the powdered wasabi actually faux wasabi because i was hoping to stop buying wasabi in the tube at 5tube. but the powdered wasabi was very disappointing. where one would use a tineful of tubed wasabi one has to use a 12 tsp of powdered wasabi. my husband complained after the first mouthful...hey where is the real stuff? oh well,disappointed with the punch,1.0,2009-11-11,negative,0.8604,"['wasabi tube', 'powdered wasabi', 'tubed wasabi', 'wasabi use', 'faux wasabi']"
B001ONVON4,A3IKBHODOTYYHM,5,positive,at the current price these are a great deal 4 boxes for about 11 dollars so hopefully that wont change. cheezeit crackers are one of those snacks that i think you can have at almost any age. they have a perfect amount of cheddar taste not going overboard but still giving it a perfect amount of flavor. the bitesized crackers are very easy to take with you and a perfect snack on the go or to curb hunger until the next meal. have them with your lunch watching the ball game after dinner before lunch whenever. at many stores cheezeits have skyrocketed in price 4 a box so this is a great deal if you are a cheeze it fan.great buy!,the one time its okay to be cheezy...,0.0,2011-03-30,positive,0.9485,"['cheezeit crackers', 'stores cheezeits', 'cheezeits', 'crackers snacks', 'cheezeit']"
B001HTKRUQ,A3MF4EWOORZLN0,5,positive,my chidlren i do too loves these and they have no white sugar or artificial ingredients! they taste good and they are fun for trail mixes decorating or just to eat!,loves real food!,0.0,2010-12-03,positive,0.9876,"['white sugar', 'sugar artificial', 'sugar', 'artificial ingredients', 'ingredients taste']"
B004AS9NU6,A6827VVODNOS0,5,positive,if youve never had wafu you need to give it a try! best salad dressing ever and just like what you get in japanese restaurants. ive served this at home or when we have guests and its a total hit every time. i used to use it mainly as a salad dressing but there are so many ways to cook with it. dip with sushi or veggies. weve marinated chicken overnight or made wafu burgers major bbq attraction! theyve got more flavors ginger carrot and wasabi edamame and there is a light version of original that has 43 less fat if youre counting calories although the nonlight version is pretty healthy too. you cant go wrong. recipes are on the website ...,great salad dressing!,0.0,2009-12-18,positive,0.9587,"['salad dressing', 'best salad', 'mainly salad', 'salad', 'wafu burgers']"
B005A1LINC,AG6JWI77UMETS,2,negative,i do typically enjoy products made by crystal light. however in this case i didnt really care for this product. the taste was almost soapy in a way.,not my cup of tea,0.0,2011-12-15,negative,0.842,"['products crystal', 'crystal light', 'crystal', 'product taste', 'enjoy products']"
B003056CWM,A1CFIM8YRN7L4E,3,neutral,these deli franks are one of the greatest vegan products that ive tasted from cedar lake. they taste like real meat franks that i wouldnt be able to tell the difference if i havent known theyre vegan. thats whats great about eating this kind of food. i get to enjoy delicious food without worrying about my health. these franks are guaranteed to be filled with nutritious ingredients that are not artificial. it is an added bonus that theyre also juicy!,juicy vegan franks!,0.0,2012-08-01,positive,0.9689,"['meat franks', 'deli franks', 'theyre vegan', 'vegan products', 'franks']"
B003NRLLRS,A3MNFWCIPC0JFR,4,positive,this should satisfy your or your kids sugar craving for a long time. the biggest downside is the limited varietybottle caps and sweet tarts come in a variety of random flavors but the nerds and laffy taffy are limited to two flavors each. the laffy taffy comes only in banana and strawberry flavors and the nerds comes only in strawberry and grape. not a problem for handing out at halloween but if your familys doing all the eating the flavors may get old long before the candy runs out.still its a lot of candy and its pretty much what i expected to get. not a bad buy.,lots of sugar limited variety,0.0,2012-04-02,neutral,0.5317,"['flavors laffy', 'candy', 'kids sugar', 'flavors nerds', 'long candy']"
B0041NYV8E,A3REK3OFONWB1Q,3,neutral,this drink has a very strong ginger and lemon flavor. its actually so strong that you really need to like ginger it actually somewhat burned my throat so to speak. for those that like ginger its probably going to be a welcome experience. i dont like it much but to each their own!also it came in a box that was large enough to ship a hot plate! the mailman thought the package had been compromised!,zing!,0.0,2012-02-28,positive,0.6821,"['strong ginger', 'ginger lemon', 'ginger actually', 'ginger', 'like ginger']"
B0081XIA1E,A14YN21RCE9O3L,5,positive,i would definitely agree with others that this is not a very challenging puzzle toy. so why do i give it 5 stars? well challenging or not this toy keeps my dog engaged and happy while eating!when my husband and i adopted our little dachshundminiature schnauzer mix he wasnt eating very much. the vet told us that once he acclimated to his new owners and surroundings his appetite would pick up. well it didnt. after two months he still would not eat very much out of his bowl. he would take 34 bites and would walk away from all his food. my husband and i had to force our dog to eat or hand feed him neither of which we liked.i read up on dachshunds and found out that they are hunting dogs. i thought that maybe if we made getting his meal a bit more of a hunt or challenge that he would like it more and sure enough i was right! ever since we bought this star toy he eats all his food with no problems! it is such a relief not to have force or hand feed our dog and to not worry if our dog is getting enough food. the fact that he enjoys it and likes it so much is just the icing on the cake and makes us so happy! so for our dog its more of an interactive feeder than a toy or brain game but we feel that it was well worth the money paid!weve had it about a month now and our dog eats out of it 12 times a day and its holding up just fine. he is a big chewer and hes tried to chew this a few times but so far has not done any damage. we have high hopes that this will last for a while!,think of this not as a puzzle or toy but more of an interactive feeder,1.0,2011-10-19,neutral,0.4365,"['dog eat', 'dog eats', 'toy eats', 'feed dog', 'dachshunds hunting']"
