product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,topic_id,topic_name
B000CONM8Q,A24PO1XJHVCUA2,3,neutral,at first bite this turned off 4 of us. the kids who are veggie nuts and eat raw spinach by the handful did not care for the snacks at all. the adults kept nibbling thinking it might get more palatable with time. we eventually decided to try it as a snack with red wine as the slightly salty slightly bitter taste might blend really well with a hearty wine.i expected more judging from the other reviews and i guess i should have just seen spinach and kale and realized that i should not have bought 24 bags to try something new. still its not awful just a bit odd. perhaps i will test mixing it with the caramel booty!,odd but it grows on you a bit,0.75,2006-07-11,negative,0.7453,1,1_chocolate_cookies_good_like
B0000E5L18,A11JBX076BF8AQ,5,positive,this tea has a wonderful aroma and flavor. its also just beautiful to look at with the rose petals floating amongst the tea leaves. i would reccomend it to anyone. im not big on earl grey normally but this one is just lovely!,lovely tea!,0.0,2005-03-20,positive,0.9866,0,0_tea_drink_like_taste
B0090X8IPM,A2KUUIJ52MWDAS,2,negative,because your baseline tastes may well differ from mine heres where im coming from im not a fan of artificially flavored coffees but i do like an occasional shake of cinnamon or cocoa in my coffeeand a pinch of cardamom is awesome. i do like starbucks coffeesome people say it tastes burnt though or is overroasted. i take my coffee black or with cream and only occasionally add some splenda i dont do sugar. i dislike the baileys irish creambutter pecanyou name it flavoredtype coffeesthey taste of artificial flavors to me and the quality of the coffee isnt that good. so i set out to try the new starbucks ground naturally flavored coffees...well this was rather disappointing. i know that natural flavors doesnt necessarily mean natural vanilla flavor all it means is that the flavorings are derived from plants and not petroleumcould well be from pine trees. this coffee lists in order the following ingredients ground coffee natural flavor with corn maltodextrin vegetable glycerin ground vanilla beans indian sarsaparilla root. .... now we dont know what the natural flavors are but they are something different from ground vanilla beans and listed before them. the sarsaparilla root is kind of weird too sarsaparilla the beverage tastes like root beer! well this has that artificially flavored coffee tastesmells and tastes a lot like baileys irish cream flavored coffee although the underlying coffee is much better than you might get from a supermarket brand of flavored coffeeits starbucks after all. i put splenda in mine as well as creamnot very pleasant on its own.on the plus side you can control how sweet you make it and use the sweetener you preferbut why not just put a glug of natural vanilla extract or some ground vanilla beans in your regular coffee yourself? that way your coffee maker doesnt get all flavored up either.andits not the 34 lb. 12 oz bag you might have become accustomed to remember when all coffee came in a full pound bag? its only 11 oz!! i guess they think we arent paying attention.,slightly better than other flavored coffees,0.0,2010-11-26,neutral,0.5778,0,0_tea_drink_like_taste
B000JMAVZS,A36YN1OXUM4WMJ,5,positive,i recently started using methi seeds after doing web research. i cook with the seeds make tea with the product and use methi paste on my hair and skin. my hair is very tightly curled but using methi paste on my hair once or twice a week makes my hair look as if its been flat ironed and i never use heat on my hair. if there is a concern about the smell i simply use strongly fragranced shampoos and conditioners such as pantene or suave to neutralize the smell. for me this product works better than any straightening serum ive tried and i dont anticipate returning to chemical straighteners. thanks mother nature for methi!,straightens kinky hair,1.0,2012-07-08,neutral,0.7095,5,5_oil_olive_olive oil_use
B001IZHRD4,A30NHJW3YCRKGU,3,neutral,its not amazons fault by any means but i assumed mea culpa this gum was sugarless and it isnt. for that reason and that reason only i would not purchase this item a second time. everything else was very good i.e. arrived quickly and packed well.,not amazons fault but,0.5,2009-07-10,negative,0.5133,1,1_chocolate_cookies_good_like
B001EO5TRK,A2M8TD0YE53VU8,1,negative,very mushy not nutty at all! terrible oats!! try the mccain 5 minute steel cut oats!!,one of the worst oatmeal ever!!,0.22,2008-12-24,negative,0.9241,-1,-1_product_like_good_taste
B000FFAK6Y,A13TB5JHNR6V8J,5,positive,im canadian. when i moved to indiana to work i was horrified that i could not find my favourite dare cookies. lemon creme and ultimate maple. every time i fly home to saskatchewan i go on a shopping spree and fill a huge box with goodies from home. then i ship it south to indiana.today i decided to check on line to see if dare cookies could now be purchased on line at a reasonable price. i was delighted to find they were available through amazon! as an amazon prime member i can even get them shipped for free. thats a real bonus.now if someone will just start selling eatmore bars!!!,dare brand best commericial lemon cookies,1.0,2011-03-16,negative,0.4506,1,1_chocolate_cookies_good_like
B001PIH3MY,A1DSD27BCHP8PK,1,negative,the product labeling in my mind is a little deceptive considering these crackers contain a forum of msg. msgs most active ingredient is free glutamate. free glutamate is the active ingredient of monosodium glutamate or msg. yeast extract contains free glutamate. in my opinion the only reason this company is using the term yeast extract is to conceal the fact that this products contains msg.,contains a form of msg,0.93,2012-04-04,negative,0.5625,-1,-1_product_like_good_taste
B0001UK0C2,AP7PU6ACQJY8R,4,positive,i first tasted this in costa rica and i am pleased that it is for sale in the u.s. it is very flavorful.,good coffee,0.0,2009-05-28,positive,0.9866,-1,-1_product_like_good_taste
B000QV8L0Y,A1YUL9PCJR3JTY,5,positive,this simply decaf green tea from yogi tea is a plain but far from ordinary green tea. the taste is incredible. it is definitely the best green tea i have ever tastedgreen tea as it always should befull of flavor and freshness!i am definitely impressed with this tea and with yogi teas in general. simply decaf green tea comes with an expiration date a good thing because its not full of preservatives plus you can tell if it is fresh. yogi tea seems to be another company like numi aspen traditional medicinals that values sustainable and healthy practices. their web site yogitea.com is beautifully designed with info about each tea they make.according to yogi tea this tea is 100 organic and is intended to enhance the immune system and to fight fatigue by providing antioxidants. note that yogi makes a simply green tea too that contains 58mg of caffeine compared to 90mg in an 8oz cup of coffee.highly recommended. in the case of this tea simplicity is bliss!,the perfect green tea and no caffeine either,1.0,2007-10-18,positive,0.983,0,0_tea_drink_like_taste
B001SDSX34,A1TUW6H25U1NGR,5,positive,i first bought this product at a cooking school in sicily. amazon is one of a few places you can find it in the states. it is pricey but worth it to use sparingly for salads!,best olive oil,0.0,2012-06-30,positive,0.7763,2,2_sauce_salt_like_rice
B000EA0D1C,A2FU9K67LZE250,4,positive,this sugar has replaced my white sugar. it is sticky and clogs so i transfered a small quantity in a small container to be used and leave the big bag closed.flavor is full and rich and fair trade was a plus for my choice.,wholesome sweeteners fair trade organic dark brown sugar,0.0,2009-10-13,neutral,0.5222,0,0_tea_drink_like_taste
B0025UCAO2,A3LNFN4CK4NT6H,5,positive,these arrived in good shape and are perfect for packing a small salad for lunch. just enough dressing! of course either you like ranch or you do not. all i do is add some freshly ground pepper from those little grinders they sell now with the pepper in it already and i am a happy man good deal too!,grab and go salad without the salad bar,0.0,2012-04-12,positive,0.9714,2,2_sauce_salt_like_rice
B002CJG13C,A228XUGCJ9VYM1,3,neutral,for some reason my cats did not like this product. they usually like any tuna flavored product and go nuts for most friskies canned food but they just didnt like this one very much. nothing against the product sometimes you just have no idea why a cat will not like certain products. i hate to give a mediocre review when there is probably nothing wrong with it. my cats can be finicky at times.,cats did not like too much,1.0,2011-12-19,negative,0.8427,3,3_food_dog_dogs_loves
B002F914G8,A2ZRB4BCUUOBQ4,5,positive,i purchased a cute little bambo plant known to bring luck for my daughter who was having lots of bad luck. well it took afew weeks after it arrived but her luck did improve. i know that the plant wasnt the real secret to the change in her luck but who knows it was a great gift at a reasonable price!,lucky bambo working,0.8,2011-05-02,positive,0.9435,-1,-1_product_like_good_taste
